time_ns,rg_tail_nm,rmsd_ca_nm,helix_frac,sheet_frac,other_frac
0.0,1.7145342274887028,0.0,0.10212765957446808,0.4978723404255319,0.4
0.05,1.7352493339661845,0.13375662,0.08085106382978724,0.4851063829787234,0.4340425531914894
0.1,1.7353635005250616,0.16974318,0.03829787234042553,0.48936170212765956,0.4723404255319149
0.15,1.7437666009083557,0.16028047,0.1148936170212766,0.4978723404255319,0.3872340425531915
0.2,1.7514312520063806,0.17900759,0.10638297872340426,0.49361702127659574,0.4
0.25,1.7426935467219258,0.16059613,0.11063829787234042,0.48936170212765956,0.4
0.3,1.744683472350004,0.16176279,0.07659574468085106,0.48936170212765956,0.4340425531914894
0.35,1.7410580462047454,0.17001686,0.06808510638297872,0.48936170212765956,0.4425531914893617
0.4,1.735475679260334,0.16276479,0.08936170212765958,0.4851063829787234,0.425531914893617
0.45,1.736035736210033,0.15791993,0.06808510638297872,0.49361702127659574,0.43829787234042555
0.5,1.7480623335680388,0.21483846,0.08085106382978724,0.48936170212765956,0.4297872340425532
0.55,1.7462591136427965,0.25258082,0.09787234042553192,0.4808510638297872,0.42127659574468085
0.6,1.7388360825970883,0.25692797,0.0851063829787234,0.4978723404255319,0.41702127659574467
0.65,1.7466737081245092,0.26576284,0.0851063829787234,0.4723404255319149,0.4425531914893617
0.7,1.7464969188558392,0.2976046,0.09361702127659574,0.4765957446808511,0.4297872340425532
0.75,1.7491243852068028,0.34338185,0.059574468085106386,0.48936170212765956,0.451063829787234
0.8,1.7441229620690952,0.31375247,0.07659574468085106,0.48936170212765956,0.4340425531914894
0.85,1.7472381545308364,0.27292743,0.0851063829787234,0.49361702127659574,0.42127659574468085
0.9,1.755792859000756,0.29928944,0.0425531914893617,0.49361702127659574,0.46382978723404256
0.95,1.754447539925945,0.27508104,0.059574468085106386,0.49361702127659574,0.44680851063829785
1.0,1.7463079996397612,0.28996634,0.09361702127659574,0.4808510638297872,0.425531914893617
1.05,1.7469757009642592,0.28617147,0.09787234042553192,0.4851063829787234,0.41702127659574467
1.1,1.7463056368637857,0.2955018,0.08085106382978724,0.49361702127659574,0.425531914893617
1.15,1.7515602222043516,0.29536816,0.07659574468085106,0.48936170212765956,0.4340425531914894
1.2,1.7475242817831786,0.26429382,0.04680851063829787,0.48936170212765956,0.46382978723404256
1.25,1.7515683828994975,0.20057862,0.06808510638297872,0.48936170212765956,0.4425531914893617
1.3,1.74062027752978,0.2315084,0.06382978723404255,0.4851063829787234,0.451063829787234
1.35,1.7399643405102212,0.21525273,0.08085106382978724,0.4723404255319149,0.44680851063829785
1.4,1.7417596223023941,0.20067053,0.06808510638297872,0.48936170212765956,0.4425531914893617
1.45,1.7518018121081573,0.22394687,0.029787234042553193,0.4978723404255319,0.4723404255319149
1.5,1.7520566261790846,0.22527894,0.05531914893617021,0.49361702127659574,0.451063829787234
1.55,1.7627611895356947,0.21867162,0.07234042553191489,0.48936170212765956,0.43829787234042555
1.6,1.7491200276844128,0.19633311,0.0851063829787234,0.48936170212765956,0.425531914893617
1.65,1.7568180947901948,0.22315684,0.06382978723404255,0.48936170212765956,0.44680851063829785
1.7,1.7532252633328875,0.23389912,0.0851063829787234,0.4851063829787234,0.4297872340425532
1.75,1.7691508812246208,0.22041067,0.04680851063829787,0.49361702127659574,0.4595744680851064
1.8,1.7471243678128023,0.20630313,0.059574468085106386,0.48936170212765956,0.451063829787234
1.85,1.746609558133919,0.2059743,0.04680851063829787,0.48936170212765956,0.46382978723404256
1.9,1.7468768744236416,0.2297776,0.059574468085106386,0.48936170212765956,0.451063829787234
1.95,1.7611458016460702,0.198496,0.05531914893617021,0.48936170212765956,0.4553191489361702
2.0,1.7542903652844015,0.18819545,0.05106382978723404,0.49361702127659574,0.4553191489361702
2.05,1.7492517612209724,0.1839988,0.06808510638297872,0.49361702127659574,0.43829787234042555
2.1,1.75210818628167,0.20154098,0.059574468085106386,0.49361702127659574,0.44680851063829785
2.15,1.7564663656918453,0.23128392,0.08085106382978724,0.5106382978723404,0.4085106382978723
2.2,1.7462588200656732,0.23217496,0.06808510638297872,0.48936170212765956,0.4425531914893617
2.25,1.7469065209222148,0.20084518,0.07234042553191489,0.48936170212765956,0.43829787234042555
2.3,1.7505418741183494,0.19541022,0.07234042553191489,0.4978723404255319,0.4297872340425532
2.35,1.7501125640652995,0.19759241,0.06382978723404255,0.5148936170212766,0.42127659574468085
2.4,1.74692611061785,0.18362859,0.08085106382978724,0.502127659574468,0.41702127659574467
2.45,1.7607083790447018,0.17735901,0.07234042553191489,0.49361702127659574,0.4340425531914894
2.5,1.768623832657746,0.20596924,0.08085106382978724,0.4808510638297872,0.43829787234042555
2.55,1.7562774614585632,0.21785413,0.06808510638297872,0.49361702127659574,0.43829787234042555
2.6,1.7507949072491606,0.22809516,0.06382978723404255,0.4978723404255319,0.43829787234042555
2.65,1.7588523552691635,0.270655,0.0851063829787234,0.5063829787234042,0.4085106382978723
2.7,1.753318814751801,0.30197537,0.08936170212765958,0.5063829787234042,0.40425531914893614
2.75,1.7689273876495049,0.36445373,0.06382978723404255,0.502127659574468,0.4340425531914894
2.8,1.7463054281540324,0.2894625,0.04680851063829787,0.49361702127659574,0.4595744680851064
2.85,1.756531434025968,0.32609078,0.05106382978723404,0.5148936170212766,0.4340425531914894
2.9,1.7590473117223455,0.3335497,0.0425531914893617,0.5063829787234042,0.451063829787234
2.95,1.7601020594549632,0.36004,0.029787234042553193,0.4978723404255319,0.4723404255319149
3.0,1.7519990833754597,0.34686318,0.06808510638297872,0.4808510638297872,0.451063829787234
3.05,1.769649040812233,0.3811211,0.07234042553191489,0.4978723404255319,0.4297872340425532
3.1,1.7560941928611316,0.31408837,0.059574468085106386,0.5148936170212766,0.425531914893617
3.15,1.7643765471057464,0.33793667,0.08085106382978724,0.502127659574468,0.41702127659574467
3.2,1.7741826309556308,0.34843802,0.05531914893617021,0.5063829787234042,0.43829787234042555
3.25,1.7545834997406489,0.38248432,0.07234042553191489,0.49361702127659574,0.4340425531914894
3.3,1.7698528368006903,0.42623097,0.05106382978723404,0.5148936170212766,0.4340425531914894
3.35,1.7683065031251064,0.3515008,0.05531914893617021,0.5148936170212766,0.4297872340425532
3.4,1.7658177620775657,0.33157852,0.059574468085106386,0.49361702127659574,0.44680851063829785
3.45,1.7629958788801399,0.32715154,0.04680851063829787,0.502127659574468,0.451063829787234
3.5,1.765999529861299,0.292085,0.04680851063829787,0.49361702127659574,0.4595744680851064
3.55,1.76636867549511,0.2592486,0.029787234042553193,0.502127659574468,0.46808510638297873
3.6,1.766206426049871,0.29308453,0.05106382978723404,0.502127659574468,0.44680851063829785
3.65,1.7660430813993853,0.3062142,0.02553191489361702,0.5063829787234042,0.46808510638297873
3.7,1.7645193847360883,0.27972957,0.03829787234042553,0.48936170212765956,0.4723404255319149
3.75,1.763882224076991,0.2915893,0.07234042553191489,0.502127659574468,0.425531914893617
3.8,1.7629571541335425,0.25837252,0.0425531914893617,0.502127659574468,0.4553191489361702
3.85,1.768115561060443,0.23805402,0.04680851063829787,0.502127659574468,0.451063829787234
3.9,1.768563569020266,0.21865855,0.07659574468085106,0.5106382978723404,0.4127659574468085
